<SIL> <SIL> SIL
<UNK> <UNK> SPN
<eps> <eps> SIL
a1 a1 a1
ting5 ting5 t ing5
ting7 ting7 t ing7
tinn1 tinn1 t inn1
tinn5 tinn5 t inn5
tinnh8 tinnh8 t innh8
tio5 tio5 t io5
tio7 tio7 t io7
tiok8 tiok8 t iok8
tiong3 tiong3 t iong3
tiong5 tiong5 t iong5
tit8 tit8 t it8
tiu7 tiu7 t iu7
tiuh4 tiuh4 t iuh4
tiunn5 tiunn5 t iunn5
tiunn7 tiunn7 t iunn7
tng1 tng1 t ng1
tng5 tng5 t ng5
tng7 tng7 t ng7
to1 to1 t o1
to2 to2 t o2
to3 to3 t o3
to5 to5 t o5
to7 to7 t o7
toh4 toh4 t oh4
toh8 toh8 t oh8
tok4 tok4 t ok4
tok8 tok8 t ok8
tong2 tong2 t ong2
tong3 tong3 t ong3
tong5 tong5 t ong5
tong7 tong7 t ong7
too1 too1 t oo1
too2 too2 t oo2
too5 too5 t oo5
too7 too7 t oo7
tsah8 tsah8 ts ah8
tsai1 tsai1 ts ai1
tsai2 tsai2 ts ai2
tsai3 tsai3 ts ai3
tsai5 tsai5 ts ai5
tsai7 tsai7 ts ai7
tsainn2 tsainn2 ts ainn2
tsak4 tsak4 ts ak4
tsam7 tsam7 ts am7
tsan2 tsan2 ts an2
tsan3 tsan3 ts an3
tsan5 tsan5 ts an5
tsang2 tsang2 ts ang2
tsang3 tsang3 ts ang3
tsang5 tsang5 ts ang5
tsap4 tsap4 ts ap4
tsap8 tsap8 ts ap8
tsau2 tsau2 ts au2
tsau3 tsau3 ts au3
tse1 tse1 ts e1
tse3 tse3 ts e3
tse7 tse7 ts e7
tsenn1 tsenn1 ts enn1
tsenn2 tsenn2 ts enn2
tsha2 tsha2 tsh a2
tsha5 tsha5 tsh a5
tshah4 tshah4 tsh ah4
tshai2 tshai2 tsh ai2
tshai3 tshai3 tsh ai3
tshai5 tshai5 tsh ai5
tshak8 tshak8 tsh ak8
tsham1 tsham1 tsh am1
tsham2 tsham2 tsh am2
tshan1 tshan1 tsh an1
tshan3 tshan3 tsh an3
tshan5 tshan5 tsh an5
tshang1 tshang1 tsh ang1
tshang3 tshang3 tsh ang3
tshat4 tshat4 tsh at4
tshat8 tshat8 tsh at8
tshau1 tshau1 tsh au1
tshau3 tshau3 tsh au3
tshauh8 tshauh8 tsh auh8
tshe1 tshe1 tsh e1
tshe3 tshe3 tsh e3
tshe5 tshe5 tsh e5
tsheh4 tsheh4 tsh eh4
tshenn1 tshenn1 tsh enn1
tshi2 tshi2 tsh i2
tshi3 tshi3 tsh i3
tshi7 tshi7 tsh i7
tshia1 tshia1 tsh ia1
tshiah4 tshiah4 tsh iah4
tshiak8 tshiak8 tsh iak8
tshiam1 tshiam1 tsh iam1
tshiang3 tshiang3 tsh iang3
tshiang5 tshiang5 tsh iang5
tshiann2 tshiann2 tsh iann2
tshiap4 tshiap4 tsh iap4
tshiau1 tshiau1 tsh iau1
tshiau5 tshiau5 tsh iau5
tshih8 tshih8 tsh ih8
tshik4 tshik4 tsh ik4
tshik8 tshik8 tsh ik8
tshim1 tshim1 tsh im1
tshin1 tshin1 tsh in1
tshin3 tshin3 tsh in3
tshing1 tshing1 tsh ing1
tshing2 tshing2 tsh ing2
tshing7 tshing7 tsh ing7
tshinn1 tshinn1 tsh inn1
tshinn2 tshinn2 tsh inn2
tshio3 tshio3 tsh io3
tshioh4 tshioh4 tsh ioh4
tshiong1 tshiong1 tsh iong1
tship4 tship4 tsh ip4
tshit4 tshit4 tsh it4
tshiu1 tshiu1 tsh iu1
tshiu2 tshiu2 tsh iu2
tshiu5 tshiu5 tsh iu5
tshiu7 tshiu7 tsh iu7
tshiunn2 tshiunn2 tsh iunn2
tshng1 tshng1 tsh ng1
tshng5 tshng5 tsh ng5
tsho2 tsho2 tsh o2
tsho3 tsho3 tsh o3
tshok4 tshok4 tsh ok4
tshong2 tshong2 tsh ong2
tshong3 tshong3 tsh ong3
tshoo1 tshoo1 tsh oo1
tshoo2 tshoo2 tsh oo2
tshoo3 tshoo3 tsh oo3
tshu1 tshu1 tsh u1
tshu2 tshu2 tsh u2
tshu3 tshu3 tsh u3
tshua3 tshua3 tsh ua3
tshua7 tshua7 tsh ua7
tshuah4 tshuah4 tsh uah4
tshuan1 tshuan1 tsh uan1
tshuan2 tshuan2 tsh uan2
tshuan5 tshuan5 tsh uan5
tshue1 tshue1 tsh ue1
tshue7 tshue7 tsh ue7
tshueh4 tshueh4 tsh ueh4
tshuh4 tshuh4 tsh uh4
tshui1 tshui1 tsh ui1
tshui3 tshui3 tsh ui3
tshun1 tshun1 tsh un1
tshut4 tshut4 tsh ut4
tsi1 tsi1 ts i1
tsi2 tsi2 ts i2
tsi3 tsi3 ts i3
tsi5 tsi5 ts i5
tsia1 tsia1 ts ia1
tsia2 tsia2 ts ia2
tsiah4 tsiah4 ts iah4
tsiam1 tsiam1 ts iam1
tsiam3 tsiam3 ts iam3
tsiam7 tsiam7 ts iam7
tsian1 tsian1 ts ian1
tsian2 tsian2 ts ian2
tsian3 tsian3 ts ian3
tsian5 tsian5 ts ian5
tsiang2 tsiang2 ts iang2
tsiann5 tsiann5 ts iann5
tsiap4 tsiap4 ts iap4
tsiat4 tsiat4 ts iat4
tsiau1 tsiau1 ts iau1
tsiau5 tsiau5 ts iau5
tsih8 tsih8 ts ih8
tsik4 tsik4 ts ik4
tsik8 tsik8 ts ik8
tsim1 tsim1 ts im1
tsim2 tsim2 ts im2
tsim5 tsim5 ts im5
tsin1 tsin1 ts in1
tsin2 tsin2 ts in2
tsin3 tsin3 ts in3
tsin7 tsin7 ts in7
tsing1 tsing1 ts ing1
tsing2 tsing2 ts ing2
tsing3 tsing3 ts ing3
tsing5 tsing5 ts ing5
tsing7 tsing7 ts ing7
tsinn1 tsinn1 ts inn1
tsinn3 tsinn3 ts inn3
tsinn5 tsinn5 ts inn5
tsio3 tsio3 ts io3
tsioh4 tsioh4 ts ioh4
tsioh8 tsioh8 ts ioh8
tsiok4 tsiok4 ts iok4
tsiong1 tsiong1 ts iong1
tsiong2 tsiong2 ts iong2
tsiong7 tsiong7 ts iong7
tsip4 tsip4 ts ip4
tsip8 tsip8 ts ip8
tsit4 tsit4 ts it4
tsiu1 tsiu1 ts iu1
tsiu2 tsiu2 ts iu2
tsiunn1 tsiunn1 ts iunn1
tsiunn3 tsiunn3 ts iunn3
tsiunn7 tsiunn7 ts iunn7
tsng1 tsng1 ts ng1
tsng5 tsng5 ts ng5
tso2 tso2 ts o2
tso7 tso7 ts o7
tsoh4 tsoh4 ts oh4
tsoh8 tsoh8 ts oh8
tsok8 tsok8 ts ok8
tsong1 tsong1 ts ong1
tsong2 tsong2 ts ong2
tsong5 tsong5 ts ong5
tsoo1 tsoo1 ts oo1
tsoo2 tsoo2 ts oo2
tsoo7 tsoo7 ts oo7
tsu1 tsu1 ts u1
tsu2 tsu2 ts u2
tsu3 tsu3 ts u3
tsu7 tsu7 ts u7
tsua2 tsua2 ts ua2
tsua5 tsua5 ts ua5
tsua7 tsua7 ts ua7
tsuah8 tsuah8 ts uah8
tsuainn7 tsuainn7 ts uainn7
tsuan1 tsuan1 ts uan1
tsuan2 tsuan2 ts uan2
tsuann5 tsuann5 ts uann5
tsuat8 tsuat8 ts uat8
tsue3 tsue3 ts ue3
tsue7 tsue7 ts ue7
tsueh4 tsueh4 ts ueh4
tsui1 tsui1 ts ui1
tsui2 tsui2 ts ui2
tsui3 tsui3 ts ui3
tsun2 tsun2 ts un2
tsun3 tsun3 ts un3
tsun5 tsun5 ts un5
tsut8 tsut8 ts ut8
tu2 tu2 t u2
tu3 tu3 t u3
tu5 tu5 t u5
tua3 tua3 t ua3
tuah4 tuah4 t uah4
tuan1 tuan1 t uan1
tuann3 tuann3 t uann3
tuann7 tuann7 t uann7
tuat8 tuat8 t uat8
tue3 tue3 t ue3
tue5 tue5 t ue5
tuh8 tuh8 t uh8
tui1 tui1 t ui1
tui7 tui7 t ui7
tun2 tun2 t un2
tun3 tun3 t un3
tut8 tut8 t ut8
ua2 ua2 ua2
uah8 uah8 uah8
uan1 uan1 uan1
uan2 uan2 uan2
uan5 uan5 uan5
uann2 uann2 uann2
uann3 uann3 uann3
uann7 uann7 uann7
uat4 uat4 uat4
uat8 uat8 uat8
ue7 ue7 ue7
ui1 ui1 ui1
ui2 ui2 ui2
ui3 ui3 ui3
ui5 ui5 ui5
ui7 ui7 ui7
uih8 uih8 uih8
un1 un1 un1
un2 un2 un2
un3 un3 un3
un5 un5 un5
un7 un7 un7
﻿he1 ﻿he1 h e1
